Date,tau,realized_value,conditional_quantile_mean,conditional_quantile_mean_se,conditional_quantile_mean_ci_lower,conditional_quantile_mean_ci_upper,conditional_quantile_obs_ci_lower,conditional_quantile_obs_ci_upper
2009-05-31,0.9,0.6623939653823563,1.2869445126059886,0.2745055913879907,0.7453806812907058,1.8285083439212715,-0.7589067058450667,3.332795731057044
2009-06-30,0.9,0.5912056362444884,1.215571255742018,0.2284713710124641,0.7648269543027044,1.6663155571813315,-0.8081348123243881,3.239277323808424
2009-07-31,0.9,0.6218495077252371,1.3087183565433111,0.2484002801918985,0.8186569091231928,1.7987798039634295,-0.7241062908122546,3.341543003898877
2009-08-31,0.9,0.12540119057664117,1.2301774686386886,0.2118512050764674,0.8122225930754845,1.6481323442018927,-0.7864787000365348,3.246833637313912
2009-09-30,0.9,0.5415825058640437,1.1721629454675524,0.19547741829813065,0.7865114217449387,1.557814469190166,-0.8380467257852633,3.182372616720368
2009-10-31,0.9,0.34387373140190847,0.9692286925393239,0.17257280718471119,0.6287649877119457,1.309692397366702,-1.0328031151384574,2.971260500217105
2009-11-30,0.9,0.6460073840908204,1.048517516734901,0.1943490882211184,0.6650920415106267,1.4319429919591753,-0.9612662825081268,3.058301315977929
2009-12-31,0.9,0.3969313484594732,0.9400574125438008,0.2122490419780288,0.5213176565140141,1.3587971685735876,-1.0767615698957895,2.956876394983391
2010-01-31,0.9,0.1976391106182499,0.7845180887466425,0.14938442211570258,0.4898020519229981,1.079234125570287,-1.2102433924860927,2.7792795699793778
2010-02-28,0.9,-0.21501061900628357,0.6045744957212983,0.13528980157256607,0.3376653121704067,0.8714836792721898,-1.3862686264037434,2.59541761784634
2010-03-31,0.9,-0.4437002717963214,0.36718126190796707,0.19500336873155555,-0.01753502367173798,0.7518975474876721,-1.6428491968261845,2.3772117206421184
2010-04-30,0.9,0.20918113211484565,0.42401099156244354,0.10107103149813297,0.22461099108758553,0.6234109920373015,-1.5589101326475319,2.406932115772419
2010-05-31,0.9,0.09602490271666947,0.551391917721313,0.06661294511616964,0.41997324027325234,0.6828105951693737,-1.425850276202076,2.528634111644702
2010-06-30,0.9,0.25208405389232125,0.5625977940382831,0.06484591036116023,0.43466524635228465,0.6905303417242816,-1.41441575204738,2.539611340123946
2010-07-31,0.9,0.033581417359897996,0.5544812719977947,0.08348586943589291,0.38977450925471846,0.719188034740871,-1.4252520793255807,2.53421462332117
2010-08-31,0.9,0.18592260167461802,0.5403008013064832,0.08002850216773698,0.3824149745397532,0.6981866280732132,-1.4388767447824453,2.5194783473954114
2010-09-30,0.9,0.5234355358543669,0.46077395041090663,0.0630786178218447,0.3363280410618805,0.5852198597599327,-1.5160170372765842,2.4375649380983972
2010-10-31,0.9,0.2550877996321927,0.4663432474108626,0.05570477817743996,0.356444964684436,0.5762415301372892,-1.5095852576709878,2.442271752492713
2010-11-30,0.9,-0.29475517054097383,0.43416924417996194,0.06587836357476479,0.3041998005779777,0.5641386877819462,-1.5429771542738777,2.4113156426338014
2010-12-31,0.9,0.1827319452212181,0.49104799017049433,0.0882719672162565,0.31689887895692825,0.6651971013840604,-1.4894932837203716,2.47158926406136
2011-01-31,0.9,-0.24258004768908964,0.38070850710932463,0.0657853915252895,0.2509224852695875,0.5104945289490618,-1.596425842426327,2.357842856644976
2011-02-28,0.9,0.5502089088479937,0.42518803626022206,0.11405389296606241,0.20017453857951067,0.6502015339409335,-1.5604722818171894,2.4108483543376336
2011-03-31,0.9,0.2476674791285564,0.48976964435164566,0.15425679802130118,0.18544104353722018,0.7940982451660712,-1.506434684348812,2.4859739730521033
2011-04-30,0.9,-0.0054222475603943636,0.4363962138185273,0.09581107918166702,0.24737341518730946,0.6254190124497451,-1.5455082851549111,2.418300712791966
2011-05-31,0.9,0.09015344053070369,0.35037335185961205,0.08319121225961713,0.1862479094040446,0.5144987943151795,-1.6293117204460854,2.3300584241653097
2011-06-30,0.9,-0.14999750370929937,0.3505576146562594,0.08449233125303784,0.18386523364213245,0.5172499956703863,-1.6293419218195027,2.3304571511320216
2011-07-31,0.9,-0.3921200616339632,0.38470829024130987,0.11994377980895689,0.14807481182168902,0.6213417686609307,-1.6023023357387698,2.3717189162213894
2011-08-31,0.9,-0.34956917507829177,0.4360944808819811,0.146308063337518,0.14744769983556866,0.7247412619283935,-1.5577793337956767,2.4299682955596387
2011-09-30,0.9,-0.24553649034644434,0.36307572040193853,0.07491213331531854,0.21528382397785706,0.51086761682602,-1.6153221842920098,2.3414736250958867
2011-10-31,0.9,-0.23976005623130572,0.4115079336635967,0.07879765808589419,0.2560504021944018,0.5669654651327917,-1.5674773792529175,2.390493246580111
2011-11-30,0.9,-0.1203804178517851,0.4244704943514112,0.11343351318172616,0.20068092530245152,0.6482600634003709,-1.5610515014632658,2.409992490166088
2011-12-31,0.9,-0.23706728243327202,0.4884892213566503,0.09076420556161079,0.3094232480127489,0.6675551947005517,-1.492490447256427,2.4694688899697277
2012-01-31,0.9,0.3141614658496723,0.4905625879140587,0.11863732215827358,0.25650658052946385,0.7246185952986536,-1.4961427347852077,2.477267910613325
2012-02-29,0.9,0.08536858011292077,0.3214382465024066,0.07453844832668016,0.17438358196175868,0.4684929110430545,-1.6569047214917532,2.2997812144965666
2012-03-31,0.9,0.14315576498602522,0.14445132283668133,0.08386620729058664,-0.021005797029325257,0.3099084427026879,-1.8353445967376403,2.124247242411003
2012-04-30,0.9,-0.1770203922654258,0.20678782009008473,0.10535186305988378,-0.0010577043177279755,0.41463334449789746,-1.777000370888261,2.1905760110684303
2012-05-31,0.9,0.11387396689293572,0.13935636600436893,0.1130398330178263,-0.08365652328081469,0.36236925528955255,-1.8460782396767412,2.124790971685479
2012-06-30,0.9,0.02827238855949568,0.2437967162676345,0.10802548417994634,0.03067648510450474,0.4569169474307643,-1.7405510500222883,2.2281444825575574
2012-07-31,0.9,-0.0890913997281197,0.21029770979679707,0.12892930115095202,-0.044063033629452075,0.4646584532230462,-1.7789019313767913,2.1994973509703852
2012-08-31,0.9,0.385685440496186,0.22229652216571405,0.12101157015265847,-0.016443567731846215,0.4610366120632743,-1.7649660813100003,2.2095591256414284
2012-09-30,0.9,-0.024974559310774358,0.19009167704520913,0.1188211513673336,-0.04432700146117538,0.42451035555159367,-1.7966564049927376,2.1768397590831556
2012-10-31,0.9,0.3039768904504194,0.13848624970735487,0.11922118717375377,-0.09672164741892286,0.3736941468336326,-1.848355107703786,2.125327607118496
2012-11-30,0.9,0.4147696852288266,0.16706290778074523,0.10989032109468148,-0.049736404086043795,0.38386221964753425,-1.8176833647374053,2.151809180298896
2012-12-31,0.9,0.05732209729330284,0.1921332452742066,0.11816386002425758,-0.04098868289552085,0.42525517344393404,-1.7944622490432327,2.178728739591646
2013-01-31,0.9,0.34990300606754027,0.2146856983241366,0.08957275472966228,0.037970302518970295,0.3914010941293029,-1.7660828787093732,2.1954542753576463
2013-02-28,0.9,-0.09174692525153172,0.1354132327368423,0.11039989231575265,-0.08239139687745028,0.3532178623511349,-1.8494431049687856,2.12026957044247
2013-03-31,0.9,-0.1770203922654258,0.19357603360555334,0.09808549460204079,6.61091462892116e-05,0.3870859580648175,-1.7887614541883414,2.175913521399448
2013-04-30,0.9,0.2504864734375363,0.23885270603041314,0.11224240819545826,0.017413032211639284,0.460292379849187,-1.7464058045393678,2.224111216600194
2013-05-31,0.9,0.19228053980886592,0.29686191924435573,0.09818395482644927,0.10315774556745927,0.4905660929212522,-1.685494540010293,2.2792183784990043
2013-06-30,0.9,0.08382159516581698,0.1224158898096139,0.09894078316848515,-0.07278140775772318,0.317613187376951,-1.8600870256047295,2.1049188052239574
2013-07-31,0.9,-0.1515437772681259,0.1059879651939513,0.11243040415658365,-0.11582260020653522,0.3277985305944378,-1.8793119495725967,2.0912878799604995
2013-08-31,0.9,0.5130625613048585,0.09082745033152757,0.11254382786862253,-0.13120688530162777,0.3128617859646829,-1.8944974779481825,2.0761523786112375
2013-09-30,0.9,0.4136863854250207,0.1221442898401919,0.10308614405316933,-0.08123126563272276,0.32551984531310657,-1.861180555265293,2.1054691349456767
2013-10-31,0.9,-0.03416179013324282,0.1630796256454664,0.08064052039008096,0.0039863665213426824,0.32217288476959016,-1.8161946074378408,2.142353858728774
2013-11-30,0.9,-0.3985050233954724,0.16682253515928244,0.07644891337075538,0.01599877154989854,0.31764629876866635,-1.811804168470808,2.145449238789373
2013-12-31,0.9,0.5745159846558757,0.16760647914458218,0.09532835273061371,-0.020463962979113154,0.35567692126827755,-1.8142074162172857,2.14942037450645
2014-01-31,0.9,-0.39751172123281653,0.13800790765582732,0.08544913625195762,-0.030572125185049537,0.3065879404967042,-1.8420514480508168,2.1180672633624713
2014-02-28,0.9,-0.37713441951362275,0.2813393082465991,0.11561512585405434,0.053245701122137695,0.5094329153710605,-1.7046724032646463,2.2673510197578444
2014-03-31,0.9,0.10784536140318085,0.1696461875368216,0.11020010733242236,-0.0477642922881551,0.3870566673617983,-1.8151669375171484,2.1544593125907916
2014-04-30,0.9,-0.038699612644744114,0.143104589137459,0.08439730994269376,-0.023400327189240844,0.30960950546415883,-1.8367791730591352,2.1229883513340533
2014-05-31,0.9,-0.0930576132930917,0.1514440735299664,0.08687488006675943,-0.019948766434124215,0.32283691349405697,-1.8288567445882644,2.1317448916481974
2014-06-30,0.9,0.02173819926669172,0.37774537787103524,0.09184869345497468,0.1965398509552903,0.5589509047867802,-1.6034288364860947,2.3589195922281654
2014-07-31,0.9,0.41153289025051737,0.2826861710182587,0.1167074294136108,0.05243759102901291,0.5129347510075045,-1.7035741928907235,2.268946534927241
2014-08-31,0.9,-0.06181682166560529,0.06412458620664069,0.12948002368754846,-0.1913226611607587,0.31957183357404007,-1.9252142790539666,2.053463451467248
2014-09-30,0.9,0.11476129410787721,0.12663097216302727,0.09211855335392118,-0.05510695323703582,0.3083688975630904,-1.854592008265349,2.1078539525914035
2014-10-31,0.9,0.10700936953777841,0.3055647158146876,0.09068566981961233,0.126653683275878,0.48447574835349716,-1.6754009533004748,2.2865303849298497
2014-11-30,0.9,0.571932726653989,0.37357008921141877,0.13324233998971205,0.11070028108335428,0.6364398973394833,-1.61673550558403,2.3638756840068673
2014-12-31,0.9,0.14536192785605212,0.3207963206645937,0.10657191528670713,0.11054379188567767,0.5310488494435097,-1.6632455010989267,2.304838142428114
2015-01-31,0.9,0.167015007876691,0.3840398983707398,0.1386343898574551,0.11053227711015295,0.6575475196313267,-1.6076985994086257,2.375778396150105
2015-02-28,0.9,0.8237627297885347,0.43514505283492233,0.13216501340194903,0.1744006699541058,0.6958894357157388,-1.5548809414306495,2.425171047100494
2015-03-31,0.9,0.323029667557865,0.3906997329510209,0.10378713581226395,0.18594121190404933,0.5954582539979925,-1.5927674022922436,2.374166868194285
2015-04-30,0.9,0.1490527937686628,0.41668682433590176,0.10732032991699397,0.20495777082559083,0.6284158778462127,-1.5675120106474147,2.4008856593192185
2015-05-31,0.9,0.2335697380453912,0.3632467635904952,0.10878484071706018,0.14862842073683732,0.577865106444153,-1.6212624598040521,2.3477559869850424
2015-06-30,0.9,-0.23203043935781223,0.3199458631045534,0.11072519195933397,0.10149945959992723,0.5383922666091796,-1.6649810010022543,2.304872727211361
2015-07-31,0.9,0.08459216879984545,0.29805866229001315,0.13525170372310855,0.03122464084133142,0.564892683738695,-1.6927743843643903,2.2888917089444165
2015-08-31,0.9,0.4027438402157796,0.40594681386970033,0.14078111367074841,0.12820398571505914,0.6836896420243415,-1.5863776836055776,2.398271311344978
2015-09-30,0.9,0.2504864734375363,0.3244381514672704,0.1727693583245021,-0.01641332319669414,0.6652896261312349,-1.6776596364615255,2.3265359393960665
2015-10-31,0.9,0.07292113183747491,0.49102638365392776,0.11643042513642748,0.2613242970781079,0.7207284702297476,-1.4951707045591391,2.4772234718669948
2015-11-30,0.9,0.3828067951130915,0.2792839160580882,0.1663121090801037,-0.04882824563643162,0.6073960777526081,-1.720684437516695,2.279252269632871
2015-12-31,0.9,-0.3773233481388338,0.3016259819001127,0.1378634959708747,0.0296392340200754,0.57361272978015,-1.6899042377227627,2.2931562015229883
2016-01-31,0.9,0.35074279789596835,0.31095495974581017,0.13094390251111523,0.05261966984250627,0.5692902496491141,-1.6787568150241448,2.300666734515765
2016-02-29,0.9,0.14265946332343002,0.3218782917802789,0.1809678344066058,-0.035147709950769046,0.6789042935113268,-1.683036517023536,2.326793100584094
2016-03-31,0.9,0.14177081507621705,0.261097272473886,0.17495527470142658,-0.08406673091503564,0.6062612758628076,-1.7417392195753894,2.2639337645231614
2016-04-30,0.9,0.4004032395085415,0.3409748208849036,0.1277096968942794,0.08902019804291061,0.5929294437268966,-1.647918579129343,2.32986822089915
2016-05-31,0.9,0.16605059369639394,0.3549097174688799,0.11883947389750281,0.12045489099338608,0.5893645439443738,-1.6318426300335545,2.341662064971314
2016-06-30,0.9,0.3327393774573459,0.3854725841176592,0.1200266991980878,0.1486755165272641,0.6222696517080544,-1.601557530366817,2.3725026986021356
2016-07-31,0.9,0.7925226991680834,0.3354253097726383,0.10852930843299052,0.12131109888250724,0.5495395206627693,-1.6490294566440427,2.3198800761893192
2016-08-31,0.9,0.34247747832144615,0.5330973490756081,0.19381225161924792,0.15073098264918827,0.915463715502028,-1.4764846628917865,2.5426793610430027
2016-09-30,0.9,0.04298119256229688,0.2541270049619303,0.10649870618875806,0.04401890821214696,0.46423510171171367,-1.7298995162742643,2.2381535261981247
2016-10-31,0.9,0.36459936306502005,0.28640717847647884,0.08956714154007539,0.10970285676435088,0.4631115001886068,-1.6943604106062289,2.2671747675591867
2016-11-30,0.9,0.17806867809701835,0.19223907997432005,0.09901953764728774,-0.003113589937375927,0.387591749886016,-1.7902791394351278,2.174757299383768
2016-12-31,0.9,0.5705496809885937,0.14166468589245737,0.13725489425705445,-0.12912136995717358,0.4124507417420883,-1.8497019083566726,2.133031280141587
2017-01-31,0.9,0.193141864761099,-0.01699496514553387,0.13805198748055172,-0.28935358226012825,0.25536365196906047,-2.0085760056671975,1.97458607537613
2017-02-28,0.9,0.08315208036903719,0.03151502767281929,0.12989774768978382,-0.22475633482439977,0.2877863901700383,-1.9579298285332936,2.020959883878932
2017-03-31,0.9,0.25999588090649384,0.0437948348534464,0.15837008254656382,-0.2686487413810701,0.35623841108796295,-1.9536627524256909,2.0412524221325836
2017-04-30,0.9,0.07483156943548226,0.0559791211798839,0.13942239657978978,-0.2190831348606065,0.3310413772203743,-1.9359734559029298,2.0479316982626976
2017-05-31,0.9,-0.2710537478453553,0.102612386805209,0.15626157023541334,-0.20567136885943021,0.41089614246984824,-1.8941987456395883,2.0994235192500064
2017-06-30,0.9,0.09367962338045975,0.17783447161795513,0.09324716739908613,-0.0061300625126815556,0.3617990057485918,-1.8035939965500687,2.159262939785979
2017-07-31,0.9,-0.04380466297018413,0.09475669635787103,0.1577118522901218,-0.21638827718602655,0.4059016699017686,-1.9024981745112455,2.0920115672269874
2017-08-31,0.9,-0.24885188299530903,0.2145666542094821,0.07547145518630269,0.06567128847587944,0.36346201994308475,-1.7639139887551443,2.1930472971741084
2017-09-30,0.9,-0.0937148628872879,0.20397944432452808,0.09091707868944576,0.024611872181138278,0.3833470164679179,-1.7770275093698285,2.1849863980188844
2017-10-31,0.9,-0.04430515810012978,0.22716936668087634,0.07197187164787006,0.08517822413448994,0.36916050922726273,-1.7508036637749,2.205142397136653
2017-11-30,0.9,-0.3119773683374361,0.6457019556023788,0.08193836059736492,0.4840482265383248,0.8073556846664327,-1.3337797323071339,2.6251836435118916
2017-12-31,0.9,-0.5352058908372281,0.884806078188673,0.07970320531476613,0.727562019806765,1.0420501365705808,-1.0943203752107031,2.863932531588049
2018-01-31,0.9,-0.446839299504521,0.9198588637987657,0.05689518528927651,0.8076120626576451,1.0321056649398863,-1.0562016537500247,2.8959193813475563
2018-02-28,0.9,-0.4922498984269706,0.8294112594030603,0.08230146233950901,0.6670411778245147,0.9917813409816059,-1.1501290579536243,2.808951576759745
2018-03-31,0.9,-0.38628833511458116,0.9395437003410949,0.06426576714706421,0.8127556997666827,1.066331700915507,-1.0373961120301456,2.916483512712335
2018-04-30,0.9,-0.35840730419132155,0.5118756334015859,0.08312435184980763,0.3478820978391227,0.6758691689640491,-1.467798507550671,2.491549774353843
2018-05-31,0.9,-0.27403737814225804,0.6236388569284916,0.09646620199011756,0.4333235861974067,0.8139541276595765,-1.3583893282702522,2.6056670421272354
2018-06-30,0.9,-0.2505763321918671,0.4163383343909808,0.16851431940961273,0.08388149812214485,0.7487951706598167,-1.5843473912117845,2.417024059993746
2018-07-31,0.9,-0.19620787545441232,0.7156839560601784,0.0869058263915847,0.5442300630218945,0.8871378490984624,-1.2646221470680128,2.69599005918837
2018-08-31,0.9,-0.2510147022738199,0.786400182250426,0.10079851281939321,0.5875378256866338,0.9852625388142181,-1.196466949331235,2.769267313832087
2018-09-30,0.9,-0.33297429441805587,1.0932516348823662,0.07712859739906876,0.9410869430806056,1.245416326684127,-0.8854777347081051,3.0719810044728373
2018-10-31,0.9,-0.8235226244884477,1.396502168217691,0.10491648201039228,1.1895155939975683,1.6034887424378137,-0.58719621272538,3.380200549160762
2018-11-30,0.9,-1.151729825371067,1.5560178146737724,0.11299034775517479,1.333102553376054,1.7789330759714908,-0.42940582736542954,3.5414414567129744
2018-12-31,0.9,-1.0226683823481664,1.8963181400264095,0.14613432211161423,1.6080141278229998,2.184622152229819,-0.0975060819403526,3.8901423619931714
2019-01-31,0.9,-1.0903399796853954,2.0816545173069594,0.16329763643820072,1.7594895180913146,2.403819516522604,0.0826532388260286,4.08065579578789
2019-02-28,0.9,-1.1619477325724406,2.181211771964945,0.1724870124298332,1.840917329031008,2.5215062148988823,0.1792087418622188,4.183214802067671
2019-03-31,0.9,-2.873814012734292,1.920850352982121,0.1456857786508151,1.6334312586920898,2.2082694472721522,-0.07284610345533826,3.9145468094195803
2019-04-30,0.9,-3.6564355293464654,1.8754737872173375,0.14166334719426704,1.5959904270586096,2.154957147376065,-0.11709409701004625,3.868041671444721
2019-05-31,0.9,-3.6213792403623244,1.8402886918642936,0.17172052861132348,1.5015064218201486,2.1790709619084385,-0.1614578583125872,3.8420352420411743
2019-06-30,0.9,-3.82807567127719,2.048425103289827,0.16265016800302493,1.7275374750910584,2.3693127314885953,0.04962929216258449,4.047220914417069
2019-07-31,0.9,-4.000218665186226,2.060901879310875,0.16884817811341304,1.7277863832390317,2.3940173753827185,0.06010659783603867,4.0616971607857115
2019-08-31,0.9,-4.053367134327794,2.1422529775100116,0.1738612697459516,1.7992473036187486,2.4852586514012747,0.13978731813645373,4.144718636883569
2019-09-30,0.9,-3.563053792247134,2.6909372375729568,0.24678367555070577,2.2040651408643472,3.1778093342815663,0.6588791027740979,4.722995372371816
2019-10-31,0.9,-3.323663241273815,2.580354195439819,0.22324230024371639,2.13992617056676,3.020782220312878,0.5589208748125065,4.601787516067131
2019-11-30,0.9,-3.2355790106020663,3.5549441300687947,0.3230874063211857,2.917534696139597,4.192353563997993,1.4816601140423558,5.628228146095234
2004-01-31,mean,0.06220020555218796,-0.4511824248719203,0.10636498392196889,-0.6610267049804165,-0.24133814476342405,-2.090490665927887,1.1881258161840464
2004-02-29,mean,-0.7411545374252949,-0.1351709179865608,0.127902431504032,-0.3875057811477287,0.11716394517460707,-1.7804580572015734,1.5101162212284518
2004-03-31,mean,0.12060332421867623,-0.27095905977035145,0.15624817868646085,-0.5792163956505292,0.03729827610982622,-1.9257458957174167,1.3838277761767137
2004-04-30,mean,-0.07391528914119382,-0.21292336717165145,0.13966731031182222,-0.4884688061534822,0.06262207181017931,-1.8619297880940944,1.4360830537507914
2004-05-31,mean,0.20881797889174306,0.09341429027758272,0.14851303403032937,-0.19958261118094564,0.38641119173611105,-1.5585978378752505,1.745426418430416
2004-06-30,mean,0.1551110553317251,-0.0610620519027143,0.1430914741314856,-0.34336292077525,0.2212388169698214,-1.7112107324360606,1.589086628630632
2004-07-31,mean,0.1567508855292471,0.015295847051584446,0.10421789268229663,-0.190312501278397,0.22090419538156586,-1.6234755464633064,1.6540672405664754
2004-08-31,mean,0.19542036972194887,-0.006499794947397525,0.11699630641871085,-0.23731829169815566,0.2243187018033606,-1.6486246579654429,1.635625068070648
2004-09-30,mean,0.24478082895616257,-0.10135624536137991,0.18657714663163105,-0.46944869060007444,0.2667361998773147,-1.7683262317563229,1.565613741033563
2004-10-31,mean,-0.3018933183118753,-0.37511329893097056,0.29496964380299234,-0.9570500442334251,0.20682344637148398,-2.1019448665231804,1.351718268661239
2004-11-30,mean,0.30287466367560734,0.12999813609835725,0.1556795336102973,-0.17713733700099848,0.437133609197713,-1.52458008391293,1.7845763561096446
2004-12-31,mean,0.2786886590168993,-0.1966152563899743,0.12826670807184712,-0.44966878984389225,0.056438277063943665,-1.8420127700909243,1.4487822573109757
2005-01-31,mean,-0.031188734005015702,-0.0878666006878373,0.16621707358832705,-0.41579126971680797,0.24005806834113336,-1.746429676322139,1.5706964749464645
2005-02-28,mean,0.8435545504300633,-0.646481095551475,0.22788778701004794,-1.0960740616513343,-0.19688812945161582,-2.3333215510973524,1.0403593599944025
2005-03-31,mean,0.8612654037629528,-1.3830855492419247,0.22963989429696818,-1.8361351951506801,-0.9300359033331693,-3.0708506007102274,0.3046795022263782
2005-04-30,mean,0.8495791439818252,-1.2973358583313457,0.30232327628251215,-1.8937803641481001,-0.7008913525145911,-3.0291103632305107,0.43443864656781916
2005-05-31,mean,0.8721363430942344,-1.3189870188754143,0.2311635793880517,-1.7750426973078528,-0.8629313404429758,-3.007561467672454,0.3695874299216255
2005-06-30,mean,0.6334167273446211,-0.9485939001670682,0.27578341599190503,-1.4926787132399382,-0.4045090870941983,-2.6630399247231913,0.7658521243890548
2005-07-31,mean,-1.5920432013234698,-0.838176614032818,0.19868816405729833,-1.230162521568607,-0.4461907064970291,-2.510585008835478,0.8342317807698423
2005-08-31,mean,-2.678039150731473,-0.725477163625304,0.19475625208153852,-1.109705920192983,-0.34124840705762505,-2.396084425872568,0.9451300986219601
2005-09-30,mean,-1.0358478694700237,-0.7500988297697593,0.1936124760393644,-1.1320710649586407,-0.36812659458087776,-2.4201885506395526,0.9199908911000341
2005-10-31,mean,-0.25977580398356126,-0.48887221322026597,0.2304565940424674,-0.9435331015119921,-0.0342113249285399,-2.1770704867183692,1.199326060277837
2005-11-30,mean,0.19179047561190427,-0.761869867808348,0.167296305128883,-1.0919237203086807,-0.4318160153080153,-2.4208552302663975,0.8971154946497015
2005-12-31,mean,-0.3734133470257703,-0.536975596927295,0.1979032125537986,-0.9274128972325989,-0.14653829662199114,-2.2090217005887487,1.1350705067341589
2006-01-31,mean,-0.03220227586691115,-0.8597012520483138,0.18652585616032955,-1.2276925078576508,-0.4917099962389768,-2.5266488971925423,0.8072463930959144
2006-02-28,mean,-0.33473612212440623,-0.45014433404597304,0.18547435330224837,-0.8160611114682503,-0.08422755662369569,-2.1166352507025445,1.2163465826105984
2006-03-31,mean,-0.16187601407996094,-0.48500615562821026,0.14699280391101166,-0.7750038407730173,-0.19500847048340325,-2.1364889877185416,1.1664766764621213
2006-04-30,mean,-0.24354988602113267,-0.3537975027871408,0.13450321835188456,-0.6191548599417587,-0.08844014563252284,-2.001132142226207,1.2935371366519253
2006-05-31,mean,-0.6403587396594935,-0.40746492254045286,0.13213830077695332,-0.6681566048862311,-0.14677324019467464,-2.054054440466529,1.239124595385623
2006-06-30,mean,-0.969095034456194,-0.389329587195537,0.12638145748530047,-0.638663766426187,-0.13999540796488696,-2.0341591893830637,1.2555000149919895
2006-07-31,mean,1.695714080900506,-1.3247659546584045,0.2155675425731558,-1.750052680778789,-0.89947922853802,-3.0052913744941026,0.3557594651772935
2006-08-31,mean,3.565465917115935,-1.025412316283138,0.3455572051922045,-1.707151741102296,-0.3436728914639797,-2.7883829713572688,0.7375583387909932
2006-09-30,mean,0.719839329978603,-0.8014908373583,0.20385326446457122,-1.2036668162567417,-0.3993148584598583,-2.476316919464342,0.8733352447477422
2006-10-31,mean,0.6366611913842035,-0.7511081195465603,0.13059751386979457,-1.008760029709695,-0.4934562093834256,-2.3972191103702247,0.8950028712771043
2006-11-30,mean,0.3083309906934571,-0.583947093853538,0.12549201000049276,-0.8315265088726811,-0.336367678834395,-2.2285116119071704,1.0606174242000943
2006-12-31,mean,0.31555646387118447,-0.8661129312423879,0.14136209180210163,-1.1450019536917795,-0.5872239087929961,-2.515681351812608,0.7834554893278327
2007-01-31,mean,0.533524904732672,-0.7093446045353438,0.1553075853585992,-1.0157462721073798,-0.40294293696330763,-2.3637867670755393,0.9450975580048517
2007-02-28,mean,0.6732228600120773,-0.9323081587588917,0.17520445981400543,-1.2779637719674626,-0.586652545550321,-2.5944678051955234,0.7298514876777398
2007-03-31,mean,0.3802438721268519,-0.781418349438204,0.13973846036698004,-1.0571041582255267,-0.5057325406508814,-2.4304482316618325,0.8676115327854247
2007-04-30,mean,0.4636812537899581,-0.796700077693544,0.14315033397356855,-1.0791170693795638,-0.5142830860075243,-2.4468686280218845,0.8534684726347963
2007-05-31,mean,0.13684642727535914,-0.9190626534352314,0.1481643185592769,-1.2113715846211428,-0.62675372224932,-2.570952903588311,0.7328275967178483
2007-06-30,mean,1.1048316602538282,-1.0146792774611189,0.17600800592483312,-1.3619201826421334,-0.6674383722801043,-2.677169317590889,0.6478107626686513
2007-07-31,mean,1.128303156002977,-0.10641265104636671,0.22489418659823465,-0.5500996328628052,0.3372743307700717,-1.7916886003001187,1.5788632982073851
2007-08-31,mean,0.800259166261471,0.5628483372245879,0.4119077549922586,-0.24979209320944096,1.375488767658617,-1.254754852824263,2.3804515272734386
2007-09-30,mean,0.6377488948457481,-0.35541514326211393,0.1237240066289708,-0.5995065175647878,-0.11132376895944007,-1.9994581738147583,1.2886278872905303
2007-10-31,mean,0.7418058593336463,-0.715107720605368,0.23238783559992154,-1.1735786973246622,-0.2566367438860737,-2.4043361017882376,0.9741206605775017
2007-11-30,mean,0.6515245737644904,-0.5282470257962192,0.11563695120488252,-0.7563836914993949,-0.3001103600930435,-2.1699970754499165,1.113503023857478
2007-12-31,mean,0.7876668315243593,-0.42492290849571834,0.10694936545524308,-0.6359200973683299,-0.2139257196231068,-2.0643791296287803,1.2145333126373439
2008-01-31,mean,0.7641422913850817,-0.4331449258201995,0.1509875711647045,-0.7310237672219109,-0.13526608441848803,-2.086029885959465,1.219740034319066
2008-02-29,mean,0.5995895661896563,0.016034230490685197,0.14728738339067804,-0.27454462165632504,0.30661308263769543,-1.63555075267392,1.66761921365529
2008-03-31,mean,0.389093291394152,-0.20405749739478998,0.09513584760923498,-0.3917481519500262,-0.01636684283955378,-1.8406773888500807,1.4325623940605008
2008-04-30,mean,1.276361351188613,-0.17590245988304387,0.11295289642480805,-0.3987438345766361,0.04693891481054835,-1.8169250574042008,1.465120137638113
2008-05-31,mean,1.5809390275034243,-0.21054383235078333,0.15184510060089476,-0.5101144678051428,0.08902680310357614,-1.863734520966674,1.4426468562651074
2008-06-30,mean,1.0945184272731403,0.22087974377182013,0.19332562055305744,-0.16052656284922162,0.6022860503928619,-1.4490806324138121,1.8908401199574525
2008-07-31,mean,0.9552183041815244,0.34115186876657183,0.2172066178733322,-0.08736853975310183,0.7696722772862454,-1.3401948021545749,2.0224985396877186
2008-08-31,mean,0.7809961446602565,0.059334804040021616,0.13343112585839886,-0.20390745405464372,0.32257706213468695,-1.587660452099635,1.7063300601796783
2008-09-30,mean,0.6921511522706113,-0.008306445154420417,0.10525093909631861,-0.21595285970766323,0.1993399693988224,-1.6473347916989736,1.6307219013901328
2008-10-31,mean,1.198764586241924,-0.1160203171468629,0.1313706582920619,-0.37519754070476674,0.14315690641104095,-1.7623707417257064,1.5303301074319804
